id,pid,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,alley,utilities,land_slope,exter_qual,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,kitchen_qual,functional,fireplace_qu,garage_finish,garage_qual,garage_cond,paved_drive,pool_qc,fence,ms_zoning_C (all),ms_zoning_FV,ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,lot_shape_IR2,lot_shape_IR3,lot_shape_Reg,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAn,condition_2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,exter_cond_Fa,exter_cond_Gd,exter_cond_Po,exter_cond_TA,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,misc_feature_Elev,misc_feature_Gar2,misc_feature_Othr,misc_feature_Shed,misc_feature_TenC,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
505,528390100,0.06983060265657325,-0.17620155378600313,6.751799546416867,1.3235765976269733,1.3092505216015238,0.73395831139493,0.9957956419673254,2.446082643757477,1.9560008269341167,0.7761276439442564,-1.077973856611084,1.2567791546911893,1.2964848684785106,1.015173005483358,-0.106747708766684,1.874082471896247,1.087971920495911,-0.24281984334203655,0.7735226114661854,1.2445211308169444,1.419943814012159,-0.18993854591549297,1.0151599052330147,0.6620024758797637,0.2790848328583222,1.609455793015195,1.0927060949684488,3.387888359506437,0.4255617292677046,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.304920627278112,0.9373114177016562,0,4,3,4,4,4,1,6,3,5,5,4,8,3,2,3,3,3,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1126,528478040,0.06983060265657325,0.7985051122472182,0.12336145458586496,0.6233148820609998,-0.5089231147173413,1.0986310489038709,0.9957956419673254,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,1.038103170733432,-0.07014839534805853,-0.33613166354045304,1.4144916966427967,-0.106747708766684,0.9081241384976321,-0.811347958871525,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,1.6553058397341942,0.6620024758797637,0.30298455396310253,1.609455793015195,2.1238926237289495,0.4804666291649797,2.428367509182294,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.304920627278112,0.17091856261119803,0,4,3,4,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
393,527401160,0.7642237075217218,0.060090971312959617,-0.17613837577853772,-0.7772085490709472,-0.5089231147173413,0.07091697046958256,-0.48607160163322183,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,0.7448302351739576,-0.35621901144275536,-0.6577076471199459,1.329930091456092,-0.106747708766684,0.5808811112646318,-0.811347958871525,-0.24281984334203655,0.7735226114661854,3.242510169644148,1.419943814012159,4.7613408374409225,1.0151599052330147,-0.9092317955756015,-4.0532827928627695,-2.315506695870698,-2.1658433359147327,-0.49668337386989025,-0.03777393623492426,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,1.0463718917108966,0.9373114177016562,0,4,3,3,4,3,1,1,1,3,5,3,8,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2405,528180080,1.4586168123868701,-0.2943478163354845,-0.7454645148527776,2.0238383131929467,-0.5089231147173413,1.0986310489038709,0.9957956419673254,1.0233284455065754,0.06005591681685181,-0.2830107870867095,1.17797180153872,1.104941673840927,0.9971718376083673,-0.7747143043018899,-0.106747708766684,0.13338612824119186,1.087971920495911,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,-1.0160557241369776,-0.18993854591549297,-0.2651319637693444,0.6620024758797637,0.30298455396310253,0.3011349633865639,0.3823331529334374,0.8168625318491153,0.12663549345955694,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-1.1779819015874573,-1.3618671475697182,0,4,3,5,5,3,1,6,1,5,5,5,8,4,2,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,528445060,-0.8560268704969581,0.4440663245987741,-0.17853437442145292,1.3235765976269733,-0.5089231147173413,1.0986310489038709,1.04359781111573,0.7273955722703876,-0.9465650028404586,-0.2830107870867095,2.3217362502206704,1.1819606858664224,1.0713816799728655,-0.7747143043018899,-0.106747708766684,0.1925264343676377,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,-1.0160557241369776,-0.18993854591549297,-0.2651319637693444,0.6620024758797637,0.30298455396310253,1.609455793015195,1.867241754348558,0.4003723666211379,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,1.7037042727921141,0,4,3,4,4,3,0,1,1,5,5,4,8,4,2,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2227,909452102,-0.8560268704969581,-1.7121029669292611,1.458854236629226,-1.4774702646369207,-0.5089231147173413,0.7671103784411972,0.5655761196316826,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,2.513491631163404,1.3690068579283394,1.2816429000056109,-0.7747143043018899,-0.106747708766684,0.36009063505923417,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,1.419943814012159,-0.18993854591549297,0.3750139707318351,-0.9092317955756015,0.28343023669555495,0.3011349633865639,0.7123128421367976,0.46444777665621134,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,-0.5954742924792601,0,4,3,3,4,3,1,1,1,4,5,4,8,0,1,3,3,3,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
669,535402270,-0.8560268704969581,0.5622125871482555,0.284630594012851,-0.07694683350497365,-1.4180099328767737,-0.161147498854289,-0.8206867856720551,-0.5587742229484277,0.9131244927976234,0.07003535659027908,-1.0328549434480878,-0.0393407905378604,-0.3015004037703538,-0.7747143043018899,-0.106747708766684,-0.9015692289716098,1.087971920495911,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,0.6620024758797637,0.2204218810556795,0.3011349633865639,0.03402125877433499,-0.752985014010184,-0.7103579668032565,2.229769742786876,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,0.9373114177016562,0,4,3,2,3,2,1,4,3,4,5,3,7,1,2,3,3,3,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1772,528364110,0.06983060265657325,0.20777379949981134,0.4241514380656835,1.3235765976269733,-0.5089231147173413,0.7671103784411972,0.5177739504832779,2.360717391862423,-0.8271354022031506,0.09357176616874498,1.4261258239351984,0.5724102192646452,0.4109140829288303,2.05105266902049,-0.106747708766684,2.037703985512747,-0.811347958871525,-0.24281984334203655,0.7735226114661854,1.2445211308169444,1.419943814012159,-0.18993854591549297,1.6553058397341942,0.6620024758797637,0.28125753477693854,1.609455793015195,1.2806111957648068,1.025107614463104,0.7543805886566669,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,1.7878231561436813,-0.5954742924792601,0,4,3,4,4,3,3,2,5,5,5,4,8,3,2,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1247,535302130,-0.8560268704969581,1.3006267280825141,-0.10739164548566252,-0.7772085490709472,0.4001637034420912,-0.6252764375020321,-1.4899171537497216,-0.08072881233612467,0.11977071713550581,0.87027328225812,-0.24778585441195602,0.20712004794372457,-0.02445032560955997,-0.7747143043018899,-0.106747708766684,-0.6807787527662121,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,1.2445211308169444,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,-0.9092317955756015,0.2291126887301451,0.3011349633865639,0.748977252048282,-0.752985014010184,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,0.17091856261119803,0,4,3,3,3,3,1,3,2,3,5,3,8,0,1,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
384,527364030,0.06983060265657325,0.3554566276866631,-0.5447535516116487,0.6233148820609998,-0.5089231147173413,1.032326914811336,0.9001913036705159,-0.5587742229484277,0.37995663280964115,-0.2830107870867095,-0.5906895944507262,-0.29020271542090226,-0.36086827766195245,1.2641599540886552,-0.106747708766684,0.7622447167190657,1.087971920495911,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,0.3750139707318351,0.6620024758797637,0.2986391501258697,0.3011349633865639,0.49690943390682635,-0.752985014010184,-0.18723705413899808,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,0.9373114177016562,0,4,3,4,4,3,2,6,1,5,5,5,8,5,2,3,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,533130020,0.06983060265657325,1.4483095562693657,0.0424504234904971,0.6233148820609998,-0.5089231147173413,0.6676541773023952,0.37436744303806363,-0.5587742229484277,0.49085554768714146,-0.2830107870867095,-1.1050452045088814,-0.6774983187491073,-0.24955351411520496,1.2500663532242045,-0.106747708766684,0.8391271146834453,1.087971920495911,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,1.0151599052330147,0.6620024758797637,0.2747394290210894,0.3011349633865639,0.41899756284492184,1.1692772870420192,-0.12745180697736855,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,1.7037042727921141,0,4,3,4,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
863,907250070,-0.8560268704969581,0.94618794043407,0.31485703843116614,0.6233148820609998,-0.5089231147173413,0.9991748477650688,0.8523891345221112,-0.5587742229484277,1.6851515540602218,-0.2830107870867095,-0.5207552790480823,1.124746562647483,1.1109602625672648,-0.7747143043018899,-0.106747708766684,0.2240679309684088,1.087971920495911,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,-0.9092317955756015,0.2964664482072533,1.609455793015195,3.4758927392149386,1.345484664638471,0.67964902970463,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,1.0463718917108966,0.9373114177016562,0,4,3,4,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1870,534151180,0.06983060265657325,0.5917491527856258,0.10585223373379218,0.6233148820609998,0.4001637034420912,0.7008062443486626,0.42216961218646837,0.5452830348942722,0.8000929064801712,-0.2830107870867095,-0.5342909529969811,0.19831787514081084,-0.17534367175070661,1.5366362374680367,-0.106747708766684,1.1387713323907707,1.087971920495911,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,1.0151599052330147,0.6620024758797637,0.2769121309397058,0.3011349633865639,0.001939900101786089,1.1292301557700983,0.5750248471717784,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.6756462594945043,-0.5954742924792601,0,4,3,4,4,3,1,6,1,5,5,4,8,4,1,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2318,527108020,-0.8560268704969581,-0.2352746850607438,0.9037197818245609,0.6233148820609998,-0.5089231147173413,1.1317831159501384,1.04359781111573,-0.40511676953733033,-0.9465650028404586,-0.2830107870867095,2.4909321745819057,1.3470014259210552,1.2569062858841114,-0.7747143043018899,-0.106747708766684,0.34037719968375224,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,0.3750139707318351,0.6620024758797637,0.30515725588171894,1.609455793015195,0.9964620189508021,0.4003723666211379,0.18642074062118646,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.6756462594945043,-1.3618671475697182,0,4,3,4,4,3,1,1,1,5,5,4,8,4,2,3,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2100,906378150,-0.8560268704969581,1.034797637346181,0.09682116192588097,1.3235765976269733,-0.5089231147173413,1.1317831159501384,1.091399980264135,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,3.5512266339123135,2.381256730263421,2.4195271495945856,-0.7747143043018899,-0.106747708766684,1.2669086623314032,-0.811347958871525,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,1.0151599052330147,-0.9092317955756015,0.30515725588171894,1.609455793015195,1.9314044716936558,0.33629695658606445,-0.2320759895102202,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,-0.5954742924792601,0,4,3,4,4,3,3,1,1,5,5,4,8,0,3,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1213,534403080,0.532759339233339,0.7985051122472182,-0.1116307200077433,-0.7772085490709472,2.2183373397609563,-0.22745163294682372,0.7089826270768969,-0.5587742229484277,0.40341601864911236,-0.2830107870867095,0.04548708114751847,0.35455644239252987,0.2550734139633838,-0.7747143043018899,-0.106747708766684,-0.4580169330232663,-0.811347958871525,3.7728459530026104,0.7735226114661854,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,0.6620024758797637,0.21607647721844672,0.3011349633865639,0.13484838603091726,-0.752985014010184,0.6647027179142226,-0.3685274473139001,3.5724812654735567,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,1.417097523927289,0.17091856261119803,0,4,3,3,3,3,4,5,1,4,5,4,8,4,2,3,3,3,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2046,904101070,-0.1616337656318096,2.3639430910278465,1.4881591431079584,-0.7772085490709472,0.4001637034420912,-0.8573409068259037,0.46997178133487316,-0.5587742229484277,-0.6223989439677654,2.4766332359884182,0.9275618334840917,1.1885623154686076,1.1728017978710132,1.5061001022617269,8.962708010738984,3.131799648851995,-0.811347958871525,-0.24281984334203655,2.581543548297482,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,3.5757436432377325,0.6620024758797637,-4.0532827928627695,-2.315506695870698,-2.1658433359147327,0.22416498902468593,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-1.1779819015874573,-0.5954742924792601,0,4,3,3,3,3,1,3,4,3,5,5,4,4,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
